Depth,Sample,Permeability,lPerm,Porosity,PRT,ROCK_INDEX,G1,PD1,G2,PD2,BV1,BV2,Mode,lMode,Reference_Set,Pc,lPc,BVOCC,lBVOCC,dBv,Microns,lMicrons
4248,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4249,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4250,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4251,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4252,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4253,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4254,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4255,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,1648.64,3.21712583267166,4.22334671957563,0.625656736697784,4.22134671957563,0.128590838509317,-0.89078997174291
4256,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,3297.28,3.51815582833564,5.37252770480376,0.730178663719064,1.14918098522813,0.064295419254658,-1.19181996740689
4257,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,6594.56,3.81918582399962,5.72641122286111,0.75788253219532,0.35388351805735,0.032147709627329,-1.49284996307087
4258,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,13189.12,4.12021581966361,5.89789443451351,0.7706969949166,0.171483211652401,0.016073854813665,-1.79387995873485
4259,305,0.0079,-2.10237290870956,0.06392,2,6,0.09,1000,0.15,1000,6.39,0.001,0.096479334433379,-1.01556570119178,Rosetta,26378.24,4.42124581532759,5.99905826263622,0.778083079810191,0.101163828122716,0.008036927406832,-2.09490995439883
4260,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4261,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4262,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4263,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4264,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4265,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4266,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4267,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4268,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4269,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4270,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,1648.64,3.21712583267166,0.628000571792939,-0.202039960838592,0.626000571792939,0.128590838509317,-0.89078997174291
4271,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,3297.28,3.51815582833564,1.6438525364567,0.215862856102113,1.01585196466377,0.064295419254658,-1.19181996740689
4272,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,6594.56,3.81918582399962,2.12148739257149,0.326640455215102,0.477634856114788,0.032147709627329,-1.49284996307087
4273,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,13189.12,4.12021581966361,2.38716229617717,0.377881946421129,0.265674903605674,0.016073854813665,-1.79387995873485
4274,306,0.00151,-2.82102305270683,0.03289,2,6,0.36,1000,0.15,1000,3.29,0.001,0.070727101785453,-1.15041413782274,Rosetta,26378.24,4.42124581532759,2.55515445281288,0.407417157299287,0.167992156635718,0.008036927406832,-2.09490995439883
4275,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4276,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4277,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4278,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4279,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4280,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4281,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4282,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4283,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4284,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4285,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,1648.64,3.21712583267166,2.22859765171821,0.348031668564986,2.22659765171821,0.128590838509317,-0.89078997174291
4286,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,3297.28,3.51815582833564,4.5830244301683,0.661152172291482,2.35442677845009,0.064295419254658,-1.19181996740689
4287,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,6594.56,3.81918582399962,5.25678881638359,0.720720530238603,0.673764386215292,0.032147709627329,-1.49284996307087
4288,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,13189.12,4.12021581966361,5.57127094479359,0.745954279796262,0.314482128409996,0.016073854813665,-1.79387995873485
4289,307,0.00295,-2.53017798402184,0.06432,2,6,0.15,1190.39,0.15,1000,6.43,0.001,0.075644735677265,-1.12122129032244,Rosetta,26378.24,4.42124581532759,5.75304066907562,0.759897444126785,0.181769724282036,0.008036927406832,-2.09490995439883
4290,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4291,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4292,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4293,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4294,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4295,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4296,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4297,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4298,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4299,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4300,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,1648.64,3.21712583267166,1.66990272832812,0.222691174272919,1.66790272832812,0.128590838509317,-0.89078997174291
4301,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,3297.28,3.51815582833564,4.08314287727317,0.610994577014762,2.41324014894505,0.064295419254658,-1.19181996740689
4302,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,6594.56,3.81918582399962,4.82373216047417,0.683383185438597,0.740589283201,0.032147709627329,-1.49284996307087
4303,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,13189.12,4.12021581966361,5.1749695395206,0.713907797828075,0.351237379046425,0.016073854813665,-1.79387995873485
4304,308,0.00762,-2.1180450286604,0.06147,2,6,0.18,1200,0.15,1000,6.15,0.001,0.072494252123892,-1.13969642611639,Rosetta,26378.24,4.42124581532759,5.37946329874241,0.730738948896582,0.204493759221816,0.008036927406832,-2.09490995439883
4305,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4306,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4307,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4308,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4309,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4310,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4311,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4312,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4313,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4314,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4315,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,1648.64,3.21712583267166,3.07555424820341,0.487923391736165,3.07355424820341,0.128590838509317,-0.89078997174291
4316,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,3297.28,3.51815582833564,4.10421151640234,0.61322973466693,1.02865726819893,0.064295419254658,-1.19181996740689
4317,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,6594.56,3.81918582399962,4.28121503293152,0.631567041725983,0.177003516529183,0.032147709627329,-1.49284996307087
4318,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,13189.12,4.12021581966361,4.35445359136923,0.638933666314692,0.073238558437709,0.016073854813665,-1.79387995873485
4319,309,0.0058,-2.23657200643706,0.04534,2,6,0.04,1300,0.15,1000,4.53,0.001,0.078607299964928,-1.10453712078918,Rosetta,26378.24,4.42124581532759,4.39448405485376,0.642907892997201,0.040030463484526,0.008036927406832,-2.09490995439883
4320,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4321,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4322,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4323,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4324,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4325,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4326,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4327,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4328,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4329,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4330,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,1648.64,3.21712583267166,4.37803621896221,0.641279350112307,4.37603621896221,0.128590838509317,-0.89078997174291
4331,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,3297.28,3.51815582833564,5.88572852070957,0.769800226387979,1.50769230174735,0.064295419254658,-1.19181996740689
4332,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,6594.56,3.81918582399962,6.14163874221429,0.788284267190562,0.255910221504725,0.032147709627329,-1.49284996307087
4333,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,13189.12,4.12021581966361,6.24722121808067,0.795686884862413,0.105582475866374,0.016073854813665,-1.79387995873485
4334,310,0.0552,-1.2580609222708,0.06496,2,6,0.04,1306.2,0.15,1000,6.5,0.001,0.078234183091721,-1.10660344790708,Rosetta,26378.24,4.42124581532759,6.30485456736724,0.799675073253534,0.057633349286571,0.008036927406832,-2.09490995439883
4335,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4336,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4337,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4338,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4339,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4340,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4341,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4342,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4343,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4344,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4345,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,1648.64,3.21712583267166,3.32621016487106,0.521949686422946,3.32421016487106,0.128590838509317,-0.89078997174291
4346,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,3297.28,3.51815582833564,5.69949632132968,0.755836477684351,2.37328615645862,0.064295419254658,-1.19181996740689
4347,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,6594.56,3.81918582399962,6.04730220493477,0.781561672369148,0.347805883605095,0.032147709627329,-1.49284996307087
4348,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,13189.12,4.12021581966361,6.18646429935172,0.791442511056667,0.139162094416945,0.016073854813665,-1.79387995873485
4349,311,0.00369,-2.43297363384094,0.06514,2,6,0.05,1389.1,0.15,1000,6.51,0.001,0.072724096372721,-1.13832166633775,Rosetta,26378.24,4.42124581532759,6.26138716983756,0.796670559003979,0.074922870485839,0.008036927406832,-2.09490995439883
4350,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
4351,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
4352,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
4353,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,12.88,1.10991586302379,0.002,-2.69897000433602,0,16.4596273291925,1.21641999790496
4354,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,25.76,1.41094585868777,0.002,-2.69897000433602,0,8.22981366459627,0.915390002240977
4355,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,51.52,1.71197585435176,0.002,-2.69897000433602,0,4.11490683229814,0.614360006576996
4356,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,103.04,2.01300585001574,0.002,-2.69897000433602,0,2.05745341614907,0.313330010913015
4357,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,206.08,2.31403584567972,0.002,-2.69897000433602,0,1.02872670807453,0.012300015249033
4358,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,412.16,2.6150658413437,0.002,-2.69897000433602,0,0.514363354037267,-0.288729980414948
4359,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,824.32,2.91609583700768,0.002,-2.69897000433602,0,0.257181677018634,-0.589759976078929
4360,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,1648.64,3.21712583267166,2.85826607059307,0.456102653990254,2.85626607059307,0.128590838509317,-0.89078997174291
4361,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,3297.28,3.51815582833564,5.57888152541835,0.746547138717523,2.72061545482528,0.064295419254658,-1.19181996740689
4362,312,0.00506,-2.2958494831602,0.06551,2,6,0.06,1395.84,0.15,1000,6.55,0.001,0.071545416930571,-1.1454181811287,Rosetta,6594.56,3.81918582399962,5.99358536722427,0.777686695407251,0.414703841805928,0.032147709627329,-1.49284996307087
